Date,INSTRUMENT,PRICE
8/19/21,SOLARNTR:IND,78.01
8/18/21,SOLARNTR:IND,79.17
8/17/21,SOLARNTR:IND,78.49
8/16/21,SOLARNTR:IND,80.58
8/13/21,SOLARNTR:IND,82.82
8/12/21,SOLARNTR:IND,85.57
8/11/21,SOLARNTR:IND,85.87
8/10/21,SOLARNTR:IND,87.56
8/9/21,SOLARNTR:IND,88.09
8/6/21,SOLARNTR:IND,86.24
8/5/21,SOLARNTR:IND,87.04
8/4/21,SOLARNTR:IND,88.4
8/3/21,SOLARNTR:IND,88.5
8/2/21,SOLARNTR:IND,85.45
7/30/21,SOLARNTR:IND,85.67
7/29/21,SOLARNTR:IND,84.31
7/28/21,SOLARNTR:IND,83.87
7/27/21,SOLARNTR:IND,80.52
7/26/21,SOLARNTR:IND,82.27
7/23/21,SOLARNTR:IND,83.46
7/22/21,SOLARNTR:IND,85.63
7/21/21,SOLARNTR:IND,86.41
7/20/21,SOLARNTR:IND,82.93
7/19/21,SOLARNTR:IND,81.1
7/16/21,SOLARNTR:IND,80.63
7/15/21,SOLARNTR:IND,82.23
7/14/21,SOLARNTR:IND,83.86
7/13/21,SOLARNTR:IND,88.55
7/12/21,SOLARNTR:IND,89.68
7/9/21,SOLARNTR:IND,88.21
7/8/21,SOLARNTR:IND,86.98
7/7/21,SOLARNTR:IND,89.18
7/6/21,SOLARNTR:IND,89.19
7/2/21,SOLARNTR:IND,88.18
7/1/21,SOLARNTR:IND,88.32
6/30/21,SOLARNTR:IND,89.33
6/29/21,SOLARNTR:IND,91.78
6/28/21,SOLARNTR:IND,90.95
6/25/21,SOLARNTR:IND,85.57
6/24/21,SOLARNTR:IND,84.94
6/23/21,SOLARNTR:IND,84.11
6/22/21,SOLARNTR:IND,82.42
6/21/21,SOLARNTR:IND,82
6/18/21,SOLARNTR:IND,82.47
6/17/21,SOLARNTR:IND,83.1
6/16/21,SOLARNTR:IND,79.96
6/15/21,SOLARNTR:IND,78.77
6/14/21,SOLARNTR:IND,80.78
6/11/21,SOLARNTR:IND,79.82
6/10/21,SOLARNTR:IND,78.72
6/9/21,SOLARNTR:IND,76.61
6/8/21,SOLARNTR:IND,76.96
6/7/21,SOLARNTR:IND,76.56
6/4/21,SOLARNTR:IND,76.84
6/3/21,SOLARNTR:IND,75.56
6/2/21,SOLARNTR:IND,77.67
6/1/21,SOLARNTR:IND,78.77
5/28/21,SOLARNTR:IND,79.11
5/27/21,SOLARNTR:IND,79.32
5/26/21,SOLARNTR:IND,79.31
5/25/21,SOLARNTR:IND,77.45
5/24/21,SOLARNTR:IND,77.8
5/21/21,SOLARNTR:IND,78.51
5/20/21,SOLARNTR:IND,78.16
5/19/21,SOLARNTR:IND,75.06
5/18/21,SOLARNTR:IND,72.36
5/17/21,SOLARNTR:IND,71.32
5/14/21,SOLARNTR:IND,72.54
5/13/21,SOLARNTR:IND,69.1
5/12/21,SOLARNTR:IND,69.14
5/11/21,SOLARNTR:IND,72.99
5/10/21,SOLARNTR:IND,72.1
5/7/21,SOLARNTR:IND,75.15
5/6/21,SOLARNTR:IND,74.45
5/5/21,SOLARNTR:IND,76.22
5/4/21,SOLARNTR:IND,77.2
5/3/21,SOLARNTR:IND,82.1
4/30/21,SOLARNTR:IND,83.15
4/29/21,SOLARNTR:IND,86.3
4/28/21,SOLARNTR:IND,88.12
4/27/21,SOLARNTR:IND,90.83
4/26/21,SOLARNTR:IND,91.88
4/23/21,SOLARNTR:IND,90.94
4/22/21,SOLARNTR:IND,88.1
4/21/21,SOLARNTR:IND,85.1
4/20/21,SOLARNTR:IND,82.29
4/19/21,SOLARNTR:IND,82.75
4/16/21,SOLARNTR:IND,85.49
4/15/21,SOLARNTR:IND,83.24
4/14/21,SOLARNTR:IND,85.01
4/13/21,SOLARNTR:IND,85.71
4/12/21,SOLARNTR:IND,84.71
4/9/21,SOLARNTR:IND,86.46
4/8/21,SOLARNTR:IND,86.9
4/7/21,SOLARNTR:IND,86.48
4/6/21,SOLARNTR:IND,89.27
4/5/21,SOLARNTR:IND,88.16
4/1/21,SOLARNTR:IND,90.68
3/31/21,SOLARNTR:IND,91.77
3/30/21,SOLARNTR:IND,89.27
3/29/21,SOLARNTR:IND,84.23
3/26/21,SOLARNTR:IND,88.02
3/25/21,SOLARNTR:IND,85.19
3/24/21,SOLARNTR:IND,84.5
3/23/21,SOLARNTR:IND,88.59
3/22/21,SOLARNTR:IND,91.47
3/19/21,SOLARNTR:IND,89.58
3/18/21,SOLARNTR:IND,86.97
3/17/21,SOLARNTR:IND,93.1
3/16/21,SOLARNTR:IND,94.36
3/15/21,SOLARNTR:IND,96.37
3/12/21,SOLARNTR:IND,97.3
3/11/21,SOLARNTR:IND,98.77
3/10/21,SOLARNTR:IND,90.34
3/9/21,SOLARNTR:IND,91.55
3/8/21,SOLARNTR:IND,81.15
3/5/21,SOLARNTR:IND,87.48
3/4/21,SOLARNTR:IND,89.14
3/3/21,SOLARNTR:IND,94.5
3/2/21,SOLARNTR:IND,101
3/1/21,SOLARNTR:IND,107.07
2/26/21,SOLARNTR:IND,101.32
2/25/21,SOLARNTR:IND,97.65
2/24/21,SOLARNTR:IND,103.34
2/23/21,SOLARNTR:IND,100.56
2/22/21,SOLARNTR:IND,100.95
2/19/21,SOLARNTR:IND,110.64
2/18/21,SOLARNTR:IND,108.29
2/17/21,SOLARNTR:IND,115.7
2/16/21,SOLARNTR:IND,118.45
2/12/21,SOLARNTR:IND,121.32
2/11/21,SOLARNTR:IND,121.35
2/10/21,SOLARNTR:IND,119.71
2/9/21,SOLARNTR:IND,121.94
2/8/21,SOLARNTR:IND,118.99
2/5/21,SOLARNTR:IND,116.69
2/4/21,SOLARNTR:IND,115.04
2/3/21,SOLARNTR:IND,116.56
2/2/21,SOLARNTR:IND,115.89
2/1/21,SOLARNTR:IND,110.5
1/29/21,SOLARNTR:IND,108.69
1/28/21,SOLARNTR:IND,112.18
1/27/21,SOLARNTR:IND,110.5
1/26/21,SOLARNTR:IND,117.6
1/25/21,SOLARNTR:IND,119
1/22/21,SOLARNTR:IND,121.11
1/21/21,SOLARNTR:IND,121.43
1/20/21,SOLARNTR:IND,114.78
1/19/21,SOLARNTR:IND,114
1/15/21,SOLARNTR:IND,106.89
1/14/21,SOLARNTR:IND,115.23
1/13/21,SOLARNTR:IND,114.46
1/12/21,SOLARNTR:IND,115.63
1/11/21,SOLARNTR:IND,115.61
1/8/21,SOLARNTR:IND,119.13
1/7/21,SOLARNTR:IND,121.55
1/6/21,SOLARNTR:IND,115.27
1/5/21,SOLARNTR:IND,106.07
1/4/21,SOLARNTR:IND,104.96
12/31/20,SOLARNTR:IND,102.76
12/30/20,SOLARNTR:IND,102.35
12/29/20,SOLARNTR:IND,99.27
12/28/20,SOLARNTR:IND,102.64
12/24/20,SOLARNTR:IND,102.8
12/23/20,SOLARNTR:IND,104
12/22/20,SOLARNTR:IND,103.13
12/21/20,SOLARNTR:IND,99.58
12/18/20,SOLARNTR:IND,96
12/17/20,SOLARNTR:IND,93
12/16/20,SOLARNTR:IND,92.12
12/15/20,SOLARNTR:IND,92.98
12/14/20,SOLARNTR:IND,86.04
12/11/20,SOLARNTR:IND,83.8
12/10/20,SOLARNTR:IND,82.01
12/9/20,SOLARNTR:IND,80.21
12/8/20,SOLARNTR:IND,84.23
12/7/20,SOLARNTR:IND,82.56
12/4/20,SOLARNTR:IND,81.42
12/3/20,SOLARNTR:IND,80.99
12/2/20,SOLARNTR:IND,82.12
12/1/20,SOLARNTR:IND,83.4
11/30/20,SOLARNTR:IND,84.58
11/27/20,SOLARNTR:IND,85.42
11/25/20,SOLARNTR:IND,84.25
11/24/20,SOLARNTR:IND,83.03
11/23/20,SOLARNTR:IND,80.68
11/20/20,SOLARNTR:IND,78.02
11/19/20,SOLARNTR:IND,76.21
11/18/20,SOLARNTR:IND,74.71
11/17/20,SOLARNTR:IND,75.31
11/16/20,SOLARNTR:IND,74.26
11/13/20,SOLARNTR:IND,73.64
11/12/20,SOLARNTR:IND,73.68
11/11/20,SOLARNTR:IND,74.83
11/10/20,SOLARNTR:IND,71.5
11/9/20,SOLARNTR:IND,74.16
11/6/20,SOLARNTR:IND,75.55
11/5/20,SOLARNTR:IND,75.46
11/4/20,SOLARNTR:IND,67.74
11/3/20,SOLARNTR:IND,69.16
11/2/20,SOLARNTR:IND,71
10/30/20,SOLARNTR:IND,68.77
10/29/20,SOLARNTR:IND,70.78
10/28/20,SOLARNTR:IND,69.06
10/27/20,SOLARNTR:IND,68.27
10/26/20,SOLARNTR:IND,69.63
10/23/20,SOLARNTR:IND,71.12
10/22/20,SOLARNTR:IND,71.08
10/21/20,SOLARNTR:IND,71.22
10/20/20,SOLARNTR:IND,77.73
10/19/20,SOLARNTR:IND,74.63
10/16/20,SOLARNTR:IND,73.51
10/15/20,SOLARNTR:IND,73.56
10/14/20,SOLARNTR:IND,75.13
10/13/20,SOLARNTR:IND,74.04
10/12/20,SOLARNTR:IND,73.12
10/9/20,SOLARNTR:IND,75.66
10/8/20,SOLARNTR:IND,75
10/7/20,SOLARNTR:IND,75.18
10/6/20,SOLARNTR:IND,71.32
10/5/20,SOLARNTR:IND,70.55
10/2/20,SOLARNTR:IND,66.59
10/1/20,SOLARNTR:IND,67.18
9/30/20,SOLARNTR:IND,64.79
9/29/20,SOLARNTR:IND,62.52
9/28/20,SOLARNTR:IND,60.54
9/25/20,SOLARNTR:IND,57.64
9/24/20,SOLARNTR:IND,55.77
9/23/20,SOLARNTR:IND,56.29
9/22/20,SOLARNTR:IND,55.45
9/21/20,SOLARNTR:IND,55.19
9/18/20,SOLARNTR:IND,55.22
9/17/20,SOLARNTR:IND,54.81
9/16/20,SOLARNTR:IND,56.66
9/15/20,SOLARNTR:IND,56.48
9/14/20,SOLARNTR:IND,55
9/11/20,SOLARNTR:IND,52.72
9/10/20,SOLARNTR:IND,51.93
9/9/20,SOLARNTR:IND,53.21
9/8/20,SOLARNTR:IND,51.32
9/4/20,SOLARNTR:IND,51.5
9/3/20,SOLARNTR:IND,52.59
9/2/20,SOLARNTR:IND,56.98
9/1/20,SOLARNTR:IND,57.51
8/31/20,SOLARNTR:IND,56.79
8/28/20,SOLARNTR:IND,56.86
8/27/20,SOLARNTR:IND,55.06
8/26/20,SOLARNTR:IND,54.92
8/25/20,SOLARNTR:IND,55.11
8/24/20,SOLARNTR:IND,53.5
8/21/20,SOLARNTR:IND,52.44
8/20/20,SOLARNTR:IND,52.01
8/19/20,SOLARNTR:IND,52.72
8/18/20,SOLARNTR:IND,52.36
8/17/20,SOLARNTR:IND,52.35
8/14/20,SOLARNTR:IND,51.56
8/13/20,SOLARNTR:IND,52.41
8/12/20,SOLARNTR:IND,51.11
8/11/20,SOLARNTR:IND,49.68
8/10/20,SOLARNTR:IND,51.28
8/7/20,SOLARNTR:IND,51.2
8/6/20,SOLARNTR:IND,50.12
8/5/20,SOLARNTR:IND,50.77
8/4/20,SOLARNTR:IND,49.06
8/3/20,SOLARNTR:IND,46.05
7/31/20,SOLARNTR:IND,45.01
7/30/20,SOLARNTR:IND,45.05
7/29/20,SOLARNTR:IND,44.93
7/28/20,SOLARNTR:IND,44.76
7/27/20,SOLARNTR:IND,46.31
7/24/20,SOLARNTR:IND,44.93
7/23/20,SOLARNTR:IND,46.15
7/22/20,SOLARNTR:IND,45.73
7/21/20,SOLARNTR:IND,45.52
7/20/20,SOLARNTR:IND,45.65
7/17/20,SOLARNTR:IND,43.89
7/16/20,SOLARNTR:IND,42.88
7/15/20,SOLARNTR:IND,43.83
7/14/20,SOLARNTR:IND,43.01
7/13/20,SOLARNTR:IND,41.02
7/10/20,SOLARNTR:IND,41.37
7/9/20,SOLARNTR:IND,41.39
7/8/20,SOLARNTR:IND,41.58
7/7/20,SOLARNTR:IND,39.7
7/6/20,SOLARNTR:IND,39.24
7/2/20,SOLARNTR:IND,37.34
7/1/20,SOLARNTR:IND,36.78
6/30/20,SOLARNTR:IND,36.1
6/29/20,SOLARNTR:IND,36.03
6/26/20,SOLARNTR:IND,34.89
6/25/20,SOLARNTR:IND,35.91
6/24/20,SOLARNTR:IND,36.01
6/23/20,SOLARNTR:IND,36.01
6/22/20,SOLARNTR:IND,35.36
6/19/20,SOLARNTR:IND,35.16
6/18/20,SOLARNTR:IND,34.94
6/17/20,SOLARNTR:IND,34.01
6/16/20,SOLARNTR:IND,35.47
6/15/20,SOLARNTR:IND,34.79
6/12/20,SOLARNTR:IND,34.06
6/11/20,SOLARNTR:IND,33.07
6/10/20,SOLARNTR:IND,35.22
6/9/20,SOLARNTR:IND,35.62
6/8/20,SOLARNTR:IND,36.4
6/5/20,SOLARNTR:IND,35.56
6/4/20,SOLARNTR:IND,34.57
6/3/20,SOLARNTR:IND,35.13
6/2/20,SOLARNTR:IND,34.67
6/1/20,SOLARNTR:IND,34.87
5/29/20,SOLARNTR:IND,33.76
5/28/20,SOLARNTR:IND,33.05
5/27/20,SOLARNTR:IND,33.65
5/26/20,SOLARNTR:IND,33.75
5/22/20,SOLARNTR:IND,32.7
5/21/20,SOLARNTR:IND,33.27
5/20/20,SOLARNTR:IND,33.81
5/19/20,SOLARNTR:IND,33.55
5/18/20,SOLARNTR:IND,32.88
5/15/20,SOLARNTR:IND,30.89
5/14/20,SOLARNTR:IND,30.89
5/13/20,SOLARNTR:IND,31.12
5/12/20,SOLARNTR:IND,31.8
5/11/20,SOLARNTR:IND,32.22
5/8/20,SOLARNTR:IND,32.21
5/7/20,SOLARNTR:IND,30.87
5/6/20,SOLARNTR:IND,30.59
5/5/20,SOLARNTR:IND,29.38
5/4/20,SOLARNTR:IND,29.26
5/1/20,SOLARNTR:IND,28.8
4/30/20,SOLARNTR:IND,30.12
4/29/20,SOLARNTR:IND,31.19
4/28/20,SOLARNTR:IND,29.39
4/27/20,SOLARNTR:IND,28.86
4/24/20,SOLARNTR:IND,28.37
4/23/20,SOLARNTR:IND,28.94
4/22/20,SOLARNTR:IND,28.45
4/21/20,SOLARNTR:IND,27.59
4/20/20,SOLARNTR:IND,28.64
4/17/20,SOLARNTR:IND,28.9
4/16/20,SOLARNTR:IND,27.77
4/15/20,SOLARNTR:IND,27.99
4/14/20,SOLARNTR:IND,29.07
4/13/20,SOLARNTR:IND,27.61
4/9/20,SOLARNTR:IND,27.97
4/8/20,SOLARNTR:IND,27.49
4/7/20,SOLARNTR:IND,26.41
4/6/20,SOLARNTR:IND,25.72
4/3/20,SOLARNTR:IND,23.82
4/2/20,SOLARNTR:IND,24.52
4/1/20,SOLARNTR:IND,23.85
3/31/20,SOLARNTR:IND,25.23
3/30/20,SOLARNTR:IND,25.14
3/27/20,SOLARNTR:IND,24.97
3/26/20,SOLARNTR:IND,27.16
3/25/20,SOLARNTR:IND,26.4
3/24/20,SOLARNTR:IND,25.22
3/23/20,SOLARNTR:IND,22.22
3/20/20,SOLARNTR:IND,22.75
3/19/20,SOLARNTR:IND,23
3/18/20,SOLARNTR:IND,22.25
3/17/20,SOLARNTR:IND,24.5
3/16/20,SOLARNTR:IND,22.8
3/13/20,SOLARNTR:IND,27.17
3/12/20,SOLARNTR:IND,26.55
3/11/20,SOLARNTR:IND,30.97
3/10/20,SOLARNTR:IND,33.1
3/9/20,SOLARNTR:IND,31.93
3/6/20,SOLARNTR:IND,36.88
3/5/20,SOLARNTR:IND,38.33
3/4/20,SOLARNTR:IND,38.52
3/3/20,SOLARNTR:IND,37.13
3/2/20,SOLARNTR:IND,36.99
2/28/20,SOLARNTR:IND,36.47
2/27/20,SOLARNTR:IND,36.49
2/26/20,SOLARNTR:IND,37.9
2/25/20,SOLARNTR:IND,37.82
2/24/20,SOLARNTR:IND,39.24
2/21/20,SOLARNTR:IND,40.77
2/20/20,SOLARNTR:IND,41.86
2/19/20,SOLARNTR:IND,40.74
2/18/20,SOLARNTR:IND,37.7
2/14/20,SOLARNTR:IND,37.51
2/13/20,SOLARNTR:IND,37.67
2/12/20,SOLARNTR:IND,38.34
2/11/20,SOLARNTR:IND,36.59
2/10/20,SOLARNTR:IND,35.19
2/7/20,SOLARNTR:IND,34.79
2/6/20,SOLARNTR:IND,35.14
2/5/20,SOLARNTR:IND,34.77
2/4/20,SOLARNTR:IND,34.2
2/3/20,SOLARNTR:IND,32.59
1/31/20,SOLARNTR:IND,32.15
1/30/20,SOLARNTR:IND,33.09
1/29/20,SOLARNTR:IND,33.07
1/28/20,SOLARNTR:IND,32.75
1/27/20,SOLARNTR:IND,31.92
1/24/20,SOLARNTR:IND,33.38
1/23/20,SOLARNTR:IND,33.46
1/22/20,SOLARNTR:IND,33.35
1/21/20,SOLARNTR:IND,33.66
1/17/20,SOLARNTR:IND,33.67
1/16/20,SOLARNTR:IND,33.42
1/15/20,SOLARNTR:IND,33.16
1/14/20,SOLARNTR:IND,33.44
1/13/20,SOLARNTR:IND,33.14
1/10/20,SOLARNTR:IND,32.42
1/9/20,SOLARNTR:IND,32.54
1/8/20,SOLARNTR:IND,32.07
1/7/20,SOLARNTR:IND,31.73
1/6/20,SOLARNTR:IND,31.45
1/3/20,SOLARNTR:IND,31.73
1/2/20,SOLARNTR:IND,31.94
12/31/19,SOLARNTR:IND,30.8
12/30/19,SOLARNTR:IND,30.7
12/27/19,SOLARNTR:IND,30.87
12/26/19,SOLARNTR:IND,31.12
12/24/19,SOLARNTR:IND,30.78
12/23/19,SOLARNTR:IND,30.69
12/20/19,SOLARNTR:IND,30.68
12/19/19,SOLARNTR:IND,30.61
12/18/19,SOLARNTR:IND,30.4
12/17/19,SOLARNTR:IND,30.44
12/16/19,SOLARNTR:IND,30.33
12/13/19,SOLARNTR:IND,29.7
12/12/19,SOLARNTR:IND,29.57
12/11/19,SOLARNTR:IND,29
12/10/19,SOLARNTR:IND,28.53
12/9/19,SOLARNTR:IND,28.66
12/6/19,SOLARNTR:IND,28.77
12/5/19,SOLARNTR:IND,28.39
12/4/19,SOLARNTR:IND,28.51
12/3/19,SOLARNTR:IND,28.26
12/2/19,SOLARNTR:IND,27.88
11/29/19,SOLARNTR:IND,27.99
11/27/19,SOLARNTR:IND,28.28
11/26/19,SOLARNTR:IND,27.85
11/25/19,SOLARNTR:IND,27.79
11/22/19,SOLARNTR:IND,27.42
11/21/19,SOLARNTR:IND,27.33
11/20/19,SOLARNTR:IND,27.51
11/19/19,SOLARNTR:IND,27.78
11/18/19,SOLARNTR:IND,27.55
11/15/19,SOLARNTR:IND,27.85
11/14/19,SOLARNTR:IND,27.71
11/13/19,SOLARNTR:IND,27.42
11/12/19,SOLARNTR:IND,27.93
11/11/19,SOLARNTR:IND,28.06
11/8/19,SOLARNTR:IND,27.84
11/7/19,SOLARNTR:IND,27.8
11/6/19,SOLARNTR:IND,27.96
11/5/19,SOLARNTR:IND,28.2
11/4/19,SOLARNTR:IND,27.77
11/1/19,SOLARNTR:IND,28.18
10/31/19,SOLARNTR:IND,28.09
10/30/19,SOLARNTR:IND,28.07
10/29/19,SOLARNTR:IND,29.19
10/28/19,SOLARNTR:IND,29.12
10/25/19,SOLARNTR:IND,29.02
10/24/19,SOLARNTR:IND,29.26
10/23/19,SOLARNTR:IND,29.07
10/22/19,SOLARNTR:IND,28.75
10/21/19,SOLARNTR:IND,29.66
10/18/19,SOLARNTR:IND,29
10/17/19,SOLARNTR:IND,29.06
10/16/19,SOLARNTR:IND,29.11
10/15/19,SOLARNTR:IND,29.5
10/14/19,SOLARNTR:IND,29.8
10/11/19,SOLARNTR:IND,29.79
10/10/19,SOLARNTR:IND,29.55
10/9/19,SOLARNTR:IND,29.15
10/8/19,SOLARNTR:IND,29.29
10/7/19,SOLARNTR:IND,29.28
10/4/19,SOLARNTR:IND,29.6
10/3/19,SOLARNTR:IND,28.99
10/2/19,SOLARNTR:IND,28.59
10/1/19,SOLARNTR:IND,28.86
9/30/19,SOLARNTR:IND,29.37
9/27/19,SOLARNTR:IND,29.21
9/26/19,SOLARNTR:IND,30.21
9/25/19,SOLARNTR:IND,31.33
9/24/19,SOLARNTR:IND,31.13
9/23/19,SOLARNTR:IND,32.3
9/20/19,SOLARNTR:IND,32.13
9/19/19,SOLARNTR:IND,32.06
9/18/19,SOLARNTR:IND,31.16
9/17/19,SOLARNTR:IND,31.19
9/16/19,SOLARNTR:IND,30.18
9/13/19,SOLARNTR:IND,29.59
9/12/19,SOLARNTR:IND,29.35
9/11/19,SOLARNTR:IND,29.82
9/10/19,SOLARNTR:IND,29.06
9/9/19,SOLARNTR:IND,29.27
9/6/19,SOLARNTR:IND,29.74
9/5/19,SOLARNTR:IND,30.12
9/4/19,SOLARNTR:IND,30.39
9/3/19,SOLARNTR:IND,29.76
8/30/19,SOLARNTR:IND,30.55
8/29/19,SOLARNTR:IND,30.54
8/28/19,SOLARNTR:IND,30.5
8/27/19,SOLARNTR:IND,30.35
8/26/19,SOLARNTR:IND,30.76
8/23/19,SOLARNTR:IND,30.05
8/22/19,SOLARNTR:IND,30.99
8/21/19,SOLARNTR:IND,31.72
8/20/19,SOLARNTR:IND,30.96
8/19/19,SOLARNTR:IND,30.67
8/16/19,SOLARNTR:IND,29.81
8/15/19,SOLARNTR:IND,28.92
8/14/19,SOLARNTR:IND,29.09
8/13/19,SOLARNTR:IND,30.31
8/12/19,SOLARNTR:IND,30.32
8/9/19,SOLARNTR:IND,30.81
8/8/19,SOLARNTR:IND,31.58
8/7/19,SOLARNTR:IND,31.04
8/6/19,SOLARNTR:IND,29.35
8/5/19,SOLARNTR:IND,28.64
8/2/19,SOLARNTR:IND,30.38
8/1/19,SOLARNTR:IND,30.37
7/31/19,SOLARNTR:IND,29.51
7/30/19,SOLARNTR:IND,28.89
7/29/19,SOLARNTR:IND,28.74
7/26/19,SOLARNTR:IND,28.51
7/25/19,SOLARNTR:IND,28.26
7/24/19,SOLARNTR:IND,28.61
7/23/19,SOLARNTR:IND,28.67
7/22/19,SOLARNTR:IND,29
7/19/19,SOLARNTR:IND,29.04
7/18/19,SOLARNTR:IND,28.93
7/17/19,SOLARNTR:IND,28.9
7/16/19,SOLARNTR:IND,28.77
7/15/19,SOLARNTR:IND,28.78
7/12/19,SOLARNTR:IND,28.75
7/11/19,SOLARNTR:IND,28.36
7/10/19,SOLARNTR:IND,29.06
7/9/19,SOLARNTR:IND,29.03
7/8/19,SOLARNTR:IND,29.19
7/5/19,SOLARNTR:IND,29.26
7/3/19,SOLARNTR:IND,29.21
7/2/19,SOLARNTR:IND,29.07
7/1/19,SOLARNTR:IND,28.81
6/28/19,SOLARNTR:IND,28.27
6/27/19,SOLARNTR:IND,28.14
6/26/19,SOLARNTR:IND,27.52
6/25/19,SOLARNTR:IND,27.31
6/24/19,SOLARNTR:IND,28.08
6/21/19,SOLARNTR:IND,28
6/20/19,SOLARNTR:IND,28.12
6/19/19,SOLARNTR:IND,28.04
6/18/19,SOLARNTR:IND,27.81
6/17/19,SOLARNTR:IND,26.81
6/14/19,SOLARNTR:IND,27.3
6/13/19,SOLARNTR:IND,27.66
6/12/19,SOLARNTR:IND,26.91
6/11/19,SOLARNTR:IND,27.45
6/10/19,SOLARNTR:IND,27.41
6/7/19,SOLARNTR:IND,27.01
6/6/19,SOLARNTR:IND,26.64
6/5/19,SOLARNTR:IND,26.82
6/4/19,SOLARNTR:IND,26.3
6/3/19,SOLARNTR:IND,26.08
5/31/19,SOLARNTR:IND,25.67
5/30/19,SOLARNTR:IND,25.97
5/29/19,SOLARNTR:IND,25.62
5/28/19,SOLARNTR:IND,25.79
5/24/19,SOLARNTR:IND,25.5
5/23/19,SOLARNTR:IND,25.08
5/22/19,SOLARNTR:IND,25.93
5/21/19,SOLARNTR:IND,25.76
5/20/19,SOLARNTR:IND,24.99
5/17/19,SOLARNTR:IND,25.25
5/16/19,SOLARNTR:IND,25.85
5/15/19,SOLARNTR:IND,25.22
5/14/19,SOLARNTR:IND,24.72
5/13/19,SOLARNTR:IND,24.43
5/10/19,SOLARNTR:IND,25.39
5/9/19,SOLARNTR:IND,24.82
5/8/19,SOLARNTR:IND,25.76
5/7/19,SOLARNTR:IND,26.15
5/6/19,SOLARNTR:IND,25.55
5/3/19,SOLARNTR:IND,26.21
5/2/19,SOLARNTR:IND,25.45
5/1/19,SOLARNTR:IND,25.37
4/30/19,SOLARNTR:IND,25.09
4/29/19,SOLARNTR:IND,25.37
4/26/19,SOLARNTR:IND,25.55
4/25/19,SOLARNTR:IND,25.5
4/24/19,SOLARNTR:IND,25.58
4/23/19,SOLARNTR:IND,25.61
4/22/19,SOLARNTR:IND,25.32
4/15/24,GWETR:IND,14.93
12/4/24,GWETR:IND,15.12
11/4/24,GWETR:IND,15.3
10/4/24,GWETR:IND,15.26
9/4/24,GWETR:IND,15.58
8/4/24,GWETR:IND,15.442
5/4/24,GWETR:IND,15.29
4/4/24,GWETR:IND,15.28
3/4/24,GWETR:IND,15.38
2/4/24,GWETR:IND,15.23
1/4/24,GWETR:IND,15.33
3/28/24,GWETR:IND,15.42
3/27/24,GWETR:IND,15.5
3/26/24,GWETR:IND,15.23
3/25/24,GWETR:IND,15.23
3/22/24,GWETR:IND,15.3
3/21/24,GWETR:IND,15.28
3/20/24,GWETR:IND,15.41
3/19/24,GWETR:IND,15.155
3/18/24,GWETR:IND,15.14
3/15/24,GWETR:IND,15.24
3/14/24,GWETR:IND,15.2423
3/13/24,GWETR:IND,15.41
12/3/24,GWETR:IND,15.49
11/3/24,GWETR:IND,15.63
8/3/24,GWETR:IND,15.73
7/3/24,GWETR:IND,15.703
6/3/24,GWETR:IND,15.4711
5/3/24,GWETR:IND,15.19
4/3/24,GWETR:IND,15.23
1/3/24,GWETR:IND,15.3
2/29/24,GWETR:IND,15.18
2/28/24,GWETR:IND,14.9
2/27/24,GWETR:IND,15.04
2/26/24,GWETR:IND,14.92
2/23/24,GWETR:IND,14.95
2/22/24,GWETR:IND,15.02
2/21/24,GWETR:IND,15.02
2/20/24,GWETR:IND,14.93
2/16/24,GWETR:IND,15.05
2/15/24,GWETR:IND,15.2
2/14/24,GWETR:IND,15.0028
2/13/24,GWETR:IND,14.8413
12/2/24,GWETR:IND,15.195
9/2/24,GWETR:IND,15.04
8/2/24,GWETR:IND,15.03
7/2/24,GWETR:IND,15.2
6/2/24,GWETR:IND,15.13
5/2/24,GWETR:IND,14.99
2/2/24,GWETR:IND,15.31
1/2/24,GWETR:IND,15.57
1/31/24,GWETR:IND,15.32
1/30/24,GWETR:IND,15.33
1/29/24,GWETR:IND,15.45
1/26/24,GWETR:IND,15.37
1/25/24,GWETR:IND,15.49
1/24/24,GWETR:IND,15.42
1/23/24,GWETR:IND,15.44
1/22/24,GWETR:IND,15.37
1/19/24,GWETR:IND,15.38
1/18/24,GWETR:IND,15.29
1/17/24,GWETR:IND,15.23
1/16/24,GWETR:IND,15.53
12/1/24,GWETR:IND,16.03
11/1/24,GWETR:IND,16.03
10/1/24,GWETR:IND,16.19
9/1/24,GWETR:IND,16.16
8/1/24,GWETR:IND,16.19
5/1/24,GWETR:IND,16.04
4/1/24,GWETR:IND,15.97
3/1/24,GWETR:IND,15.86
2/1/24,GWETR:IND,16.23
12/29/23,GWETR:IND,16.48
12/28/23,GWETR:IND,16.55
12/27/23,GWETR:IND,16.44
12/26/23,GWETR:IND,16.33
12/22/23,GWETR:IND,16.19
12/21/23,GWETR:IND,16.21
12/20/23,GWETR:IND,15.88
12/19/23,GWETR:IND,16.0702
12/18/23,GWETR:IND,15.88
12/15/23,GWETR:IND,16.01
12/14/23,GWETR:IND,16.05
12/13/23,GWETR:IND,15.51
12/12/23,GWETR:IND,15.01
11/12/23,GWETR:IND,15.11
8/12/23,GWETR:IND,15.25
7/12/23,GWETR:IND,15.27
6/12/23,GWETR:IND,15.28
5/12/23,GWETR:IND,15.14
4/12/23,GWETR:IND,15.23
